Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2022-02-22,2625446375.92,13.2123,13.2124,13.2123,-0.0354
2022-02-23,2645388086.41,13.3081,13.3082,13.3081,0.0958
2022-02-24,2596190910.77,13.058,13.0581,13.058,-0.2501
2022-02-25,2618571838.98,13.1597,13.1598,13.1597,0.1017
2022-02-28,2626073214.04,13.1887,13.1888,13.1887,0.029
2022-03-01,2642231012.16,13.2606,13.2607,13.2606,0.0719
2022-03-02,2637075414.51,13.2301,13.2302,13.2301,-0.0305
2022-03-03,2656176981.31,13.3248,13.3249,13.3248,0.0947
2022-03-04,2618467780.81,13.1343,13.1344,13.1343,-0.1905
2022-03-07,2549959512.77,12.7866,12.7867,12.7866,-0.3477
2022-03-08,2558700587.74,12.8086,12.8087,12.8086,0.022
2022-03-09,2597647287.95,12.9803,12.9804,12.9803,0.1717
2022-03-10,2614857544.26,13.0567,13.0568,13.0567,0.0764
2022-03-11,2627194343.43,13.1148,13.1149,13.1148,0.0581
2022-03-14,2633038251.42,13.14,13.1401,13.14,0.0252
2022-03-15,2613726700.02,13.0382,13.0383,13.0382,-0.1018
2022-03-16,2643488410.31,13.1844,13.1845,13.1844,0.1462
2022-03-17,2658758566.37,13.2582,13.2583,13.2582,0.0738
2022-03-18,2655115049.92,13.2389,13.239,13.2389,-0.0193
2022-03-21,2638651258.6,13.1563,13.1564,13.1563,-0.0826
2022-03-22,2643434502.52,13.1771,13.1772,13.1771,0.0208
2022-03-23,2645241501.17,13.1845,13.1846,13.1845,0.0074
2022-03-24,2648625208.58,13.2,13.2001,13.2,0.0155
2022-03-25,2642236289.13,13.167,13.1671,13.167,-0.033
2022-03-28,2658897527.54,13.2467,13.2468,13.2467,0.0797
2022-03-29,2668638799.15,13.2921,13.2922,13.2921,0.0454
2022-03-30,2676261722.66,13.3299,13.33,13.3299,0.0378
2022-03-31,2676353179.28,13.3267,13.3268,13.3267,-0.0032
2022-04-01,2688035840.51,13.3822,13.3823,13.3822,0.0555
2022-04-04,2682989327.2,13.3535,13.3536,13.3535,-0.0287
2022-04-05,2680549306.79,13.3377,13.3378,13.3377,-0.0158
2022-04-07,2656077436.86,13.2147,13.2148,13.2147,-0.123
2022-04-08,2664202665.95,13.251,13.2511,13.251,0.0363
2022-04-11,2656095517.75,13.2079,13.208,13.2079,-0.0431
2022-04-12,2654203880.58,13.1949,13.195,13.1949,-0.013
2022-04-18,2654908300.62,13.1958,13.1959,13.1958,0.0009
2022-04-19,2673143796.06,13.2832,13.2833,13.2832,0.0874
2022-04-20,2683413051.39,13.3329,13.333,13.3329,0.0497
